100	100	161.721	122.523	69.025	61.5558	55.4186	50.3883	46.2916	42.9935	40.3881	38.393	36.9442	35.9929	35.5037	35.4519	35.8227	36.61	37.815	39.4457	41.5164	44.0465	47.0608	50.5888	54.666	59.3347	64.647	93.1833	91.8573	93.8954	98.6026	102.991	107.02	110.65	113.849	116.588	118.844	120.602	121.85	122.583	122.803	122.512	121.721	120.44	118.681	116.458	113.785	110.675	107.137	103.179	95.5544	55.2957	67.4814	62.9478	58.9766	55.5272	52.5635	50.0543	47.9738	46.3013	45.0214	44.1237	43.603	43.4598	43.7003	44.3372	45.3903	46.8874	48.8658	51.3733	54.4711	58.2361	62.7651	68.1799	74.635	119.337	152.899	100	100
100	100	178.105	97.9175	67.2806	60.0782	54.168	49.335	45.4134	42.274	39.8161	37.9615	36.6503	35.8378	35.4924	35.5939	36.1323	37.1064	38.5235	40.3986	42.7536	45.6171	49.0242	53.0163	57.642	62.9583	77.3417	98.2844	93.2757	98.3839	103.201	107.68	111.779	115.459	118.686	121.432	123.676	125.402	126.601	127.271	127.415	127.038	126.153	124.773	122.912	120.586	117.811	114.601	110.969	106.924	102.471	81.9424	64.3997	65.8526	61.383	57.5132	54.1918	51.3759	49.0304	47.1273	45.6447	44.5672	43.8849	43.5943	43.6981	44.2058	45.1341	46.5081	48.362	50.741	53.703	57.3213	61.6887	66.9221	73.1697	98.476	167.268	100	100
100	102.195	195.302	74.3185	65.8071	58.8269	53.1065	48.4387	44.6641	41.6584	39.3252	37.59	36.3966	35.7036	35.4833	35.7193	36.4061	37.5477	39.1574	41.257	43.8769	47.0556	50.84	55.2857	60.4574	66.431	100.345	92.9476	97.1549	102.376	107.288	111.845	116.003	119.722	122.968	125.714	127.938	129.628	130.775	131.379	131.446	130.985	130.009	128.534	126.576	124.153	121.283	117.981	114.261	110.134	105.606	99.4156	54.9275	68.5102	63.5707	59.307	55.6527	52.5535	49.9654	47.8528	46.188	44.9501	44.125	43.7053	43.6904	44.0866	44.9082	46.1774	47.9261	50.1968	53.0447	56.5402	60.7727	65.8547	71.9294	79.1798	182.448	101.817	100
100	119.726	170.954	72.8777	64.5825	57.7835	52.218	47.6855	44.0314	41.1357	38.9053	37.269	36.1734	35.5805	35.4655	35.8158	36.6298	37.9164	39.6945	41.9929	44.8504	48.3159	52.4493	57.322	63.0183	77.3871	99.5488	94.9139	100.504	105.822	110.816	115.438	119.643	123.391	126.648	129.387	131.588	133.239	134.334	134.875	134.869	134.329	133.269	131.707	129.662	127.153	124.198	120.814	117.016	112.816	108.222	103.237	80.4769	64.359	65.4665	60.8491	56.8976	53.5474	50.746	48.451	46.6287	45.2535	44.3071	43.7787	43.6645	43.9684	44.7018	45.885	47.5475	49.7298	52.4849	55.8806	60.0033	64.9624	70.8967	77.9837	161.122	116.533	100
100	132.291	159.645	71.7144	63.5894	56.9334	51.4903	47.0648	43.5062	40.6977	38.5491	36.9916	35.9743	35.4617	35.4318	35.875	36.7933	38.1997	40.1184	42.5845	45.6448	49.3587	53.7991	59.0543	65.2307	89.0627	97.2314	97.6029	103.287	108.686	113.747	118.421	122.662	126.43	129.692	132.42	134.595	136.208	137.254	137.736	137.666	137.055	135.922	134.286	132.167	129.584	126.559	123.106	119.244	114.984	110.335	105.3	92.9045	61.3293	67.0164	62.0954	57.8906	54.3284	51.3486	48.9025	46.9511	45.4644	44.4204	43.8053	43.6124	43.8434	44.5078	45.6238	47.2192	49.3327	52.0154	55.3333	59.3704	64.2335	70.058	77.0172	151.304	127.251	100
100	141.266	150.538	70.8126	62.8148	56.2657	50.9142	46.5689	43.082	40.339	38.2518	36.7537	35.7955	35.3437	35.3785	35.8926	36.891	38.3903	40.4187	43.0171	46.2394	50.154	54.8464	60.4213	67.0075	101.218	95.1034	99.7189	105.478	110.941	116.054	120.767	125.034	128.815	132.076	134.79	136.941	138.519	139.522	139.955	139.829	139.161	137.969	136.274	134.096	131.457	128.377	124.873	120.961	116.654	111.963	106.889	100.055	56.9333	68.1896	63.0198	58.6105	54.8796	51.7599	49.197	47.1471	45.5764	44.4598	43.7806	43.5303	43.7084	44.3227	45.3902	46.9372	49.0009	51.6312	54.8924	58.8671	63.6597	69.4034	76.2682	143.414	134.971	100
100	147.344	143.837	70.161	62.2493	55.7726	50.4835	46.1928	42.7546	40.0563	38.0111	36.5535	35.6357	35.2256	35.3048	35.8679	36.9219	38.486	40.5919	43.2844	46.6231	50.6839	55.5624	61.3776	71.0168	102.955	95.1857	101.25	107.065	112.574	117.724	122.464	126.747	130.534	133.79	136.491	138.62	140.168	141.136	141.531	141.364	140.653	139.418	137.68	135.462	132.785	129.667	126.128	122.184	117.846	113.125	108.025	102.543	66.371	66.3744	63.6135	59.0507	55.1966	51.9774	49.3333	47.2166	45.59	44.4259	43.7056	43.4188	43.5636	44.1467	45.1839	46.7005	48.7329	51.3299	54.5548	58.4891	63.2358	68.9264	75.7287	137.617	140.219	100
100	150.893	139.734	69.7518	61.8867	55.4494	50.1943	45.9335	42.5221	39.8484	37.8263	36.391	35.4956	35.1085	35.2125	35.8031	36.8885	38.4895	40.64	43.3874	46.7948	50.9433	55.9351	61.899	74.6346	101.987	96.0907	102.198	108.049	113.587	118.759	123.513	127.803	131.588	134.837	137.525	139.636	141.162	142.106	142.474	142.28	141.543	140.283	138.522	136.281	133.584	130.448	126.892	122.931	118.578	113.842	108.727	103.229	73.1265	64.2564	63.881	59.2172	55.2863	52.0082	49.3186	47.1663	45.5115	44.3247	43.5855	43.2826	43.4131	43.9829	45.0073	46.5109	48.5296	51.1117	54.3199	58.2349	62.9593	68.6233	75.3938	134.072	143.286	100
100	152.099	138.374	69.5812	61.724	55.2938	50.045	45.79	42.384	39.7154	37.6982	36.2677	35.3772	34.9955	35.1052	35.7025	36.796	38.407	40.57	43.3337	46.7626	50.9396	55.9698	61.9862	75.9103	102.25	96.4463	102.575	108.442	113.991	119.169	123.925	128.212	131.991	135.231	137.906	140.004	141.516	142.446	142.801	142.596	141.849	140.581	138.815	136.571	133.872	130.735	127.18	123.219	118.866	114.128	109.009	103.505	74.4564	63.3506	63.8348	59.1245	55.1637	51.8672	49.1669	47.0093	45.3528	44.1666	43.4296	43.1297	43.2638	43.8374	44.8655	46.3726	48.3945	50.9791	54.1894	58.1056	62.8302	68.4933	75.2616	132.893	144.318	100
100	151.014	139.817	69.6488	61.7611	55.3059	50.0361	45.7631	42.3415	39.6588	37.6287	36.1861	35.2838	34.8902	34.9877	35.5719	36.6513	38.2467	40.3921	43.1356	46.541	50.6903	55.6873	61.663	74.7012	102.741	96.2756	102.403	108.266	113.809	118.978	123.723	127.998	131.765	134.993	137.657	139.746	141.252	142.177	142.532	142.33	141.59	140.331	138.577	136.348	133.664	130.544	127.005	123.06	118.72	113.993	108.88	103.377	72.3797	63.6667	63.4917	58.7929	54.8499	51.5746	48.8971	46.7626	45.1291	43.9652	43.2498	42.9708	43.125	43.7183	44.7655	46.2917	48.3326	50.9366	54.1668	58.104	62.8509	68.5382	75.3332	134.124	143.357	100
